id	reaction
sll1659	all-trans-Octaprenyl diphosphate + Diphosphate <=>all-trans-Heptaprenyl diphosphate + Isopentenyl diphosphate
sll1659	all-trans-Nonaprenyl diphosphate + 4-Hydroxybenzoate <=> Diphosphate+ 3-Nonaprenyl-4-hydroxybenzoate
sll1659	O-Succinyl-L-homoserine + Hydrogen sulfide <=> L-Homocysteine +Succinate
sll1659	Homogentisate + all-trans-Nonaprenyl diphosphate <=>2-Methyl-6-solanyl-1,4-benzoquinol + Diphosphate + CO2
sll1659	Heme <=> Heme O
sll1659	Indole <=> Indole-3-acetate
sll1659	all-trans-Polyprenyl diphosphate + 4-Hydroxybenzoate <=>4-Hydroxy-3-polyprenylbenzoate + Diphosphate
sll1659	Geranylgeranyl diphosphate + Isopentenyl diphosphate <=>all-trans-Pentaprenyl diphosphate + Diphosphate
sll1659	trans,trans,cis-Geranylgeranyl diphosphate + n Isopentenyldiphosphate <=> Dehydrodolichol diphosphate + n Diphosphate
sll1659	O-Phosphoseryl-tRNA(Cys) + Sulfur donor <=> L-Cysteinyl-tRNA(Cys) +Orthophosphate
sll1659	all-trans-Octaprenyl diphosphate + 4-Hydroxybenzoate <=>3-Octaprenyl-4-hydroxybenzoate + Diphosphate
sll1659	trans,trans-Farnesyl diphosphate + Isopentenyl diphosphate <=>trans,trans,cis-Geranylgeranyl diphosphate + Diphosphate
sll1659	all-trans-Nonaprenyl diphosphate + Isopentenyl diphosphate <=>all-trans-Decaprenyl diphosphate + Diphosphate
sll1659	2 trans,trans-Farnesyl diphosphate <=> 4,4'-Diapophytoene
sll1659	1,4-Dihydroxy-2-naphthoate + all-trans-Octaprenyl diphosphate <=>2-Demethylmenaquinone + Diphosphate + CO2
sll1659	all-trans-Hexaprenyl diphosphate + 4-Hydroxybenzoate <=>3-Hexaprenyl-4-hydroxybenzoate + Diphosphate
sll1659	N-Hydroxyl-tryptamine <=> Indole-3-acetaldehyde oxime
sll1820	tRNA uridine <=> tRNA pseudouridine
slr1312	L-Arginine <=> Agmatine + CO2
sll1091	Butyryl-[acp] + NAD+ <=> But-2-enoyl-[acyl-carrier protein] + NADH +H+
sll1091	(+)-(3S,4R)-cis-3,4-Dihydroxy-3,4-dihydrofluorene <=>3,4-Dihydroxyfluorene + 2 H+
sll1091	Geranylgeranyl diphosphate + 3 H+ + 3 NADPH <=> Phytyl diphosphate +3 NADP+
sll1091	Hexanoyl-[acp] + NAD+ <=> trans-Hex-2-enoyl-[acp] + NADH + H+
sll1091	cis-2,3-Dihydrodiol 1,1,1-Trichloro-2,2-bis(4'-chlorophenyl)ethane +NADP+ <=> 2,3-Dihydroxy1,1,1-Trichloro-2,2-bis(4'-chlorophenyl)ethane + NADPH + H+
sll1091	Tetradecanoyl-[acp] + NAD+ <=> trans-Tetradec-2-enoyl-[acp] + NADH +H+
sll1091	Butyryl-[acp] + NADP+ <=> But-2-enoyl-[acyl-carrier protein] + NADPH+ H+
sll1091	Geranylgeranyl diphosphate + NADPH + H+ <=> Dihydrogeranylgeranyldiphosphate + NADP+
sll1091	Hexadecanoyl-[acp] + NAD+ <=> trans-Hexadec-2-enoyl-[acp] + NADH +H+
sll1091	(2E)-Octadecenoyl-[acp] + NADH + H+ <=> Octadecanoyl-[acyl-carrierprotein] + NAD+
sll1091	2,5-Dichloro-2,5-cyclohexadiene-1,4-diol + NAD+ <=>2,5-Dichlorohydroquinone + NADH + H+
sll1091	5-(3'-Carboxy-3'-oxopropenyl)-4,6-dihydroxypicolinate + NADPH + H+<=> 5-(3'-Carboxy-3'-oxopropyl)-4,6-dihydroxypicolinate + NADP+
sll1091	(2E)-Octadecenoyl-CoA + NADPH + H+ <=> Stearoyl-CoA + NADP+
sll1091	Decanoyl-[acp] + NAD+ <=> trans-Dec-2-enoyl-[acp] + NADH + H+
sll1091	Dihydrogeranylgeranyl diphosphate + NADPH + H+ <=>Tetrahydrogeranylgeranyl diphosphate + NADP+
sll1091	Decanoyl-[acp] + NADP+ <=> trans-Dec-2-enoyl-[acp] + NADPH + H+
sll1091	Tetrahydrogeranylgeranyl diphosphate + NADPH + H+ <=> Phytyldiphosphate + NADP+
sll1091	cis-3-(3-Carboxyethenyl)-3,5-cyclohexadiene-1,2-diol + NAD+ <=>trans-2,3-Dihydroxycinnamate + NADH + H+
sll1091	4-Fluorocyclohexadiene-cis,cis-1,2-diol + NAD+ <=> 4-Fluorocatechol+ NADH + H+
sll1091	Hexanoyl-[acp] + NADP+ <=> trans-Hex-2-enoyl-[acp] + NADPH + H+
sll1091	6-Fluorocyclohexadiene-cis,cis-1,2-diol-1-carboxylate <=>3-Fluorocatechol
sll1091	Propanoyl-CoA + NADP+ <=> Propenoyl-CoA + NADPH + H+
sll1091	cis-3-(Carboxy-ethyl)-3,5-cyclo-hexadiene-1,2-diol + NAD+ <=>3-(2,3-Dihydroxyphenyl)propanoate + NADH + H+
sll1091	2-Fluorocyclohexadiene-cis,cis-1,2-diol-1-carboxylate <=> Catechol
sll1091	cis-2,3-Dihydrodiol 1,1,1-Trichloro-2,2-bis(4'-chlorophenyl)ethane +NAD+ <=> 2,3-Dihydroxy1,1,1-Trichloro-2,2-bis(4'-chlorophenyl)ethane + NADH + H+
sll1091	Tetradecanoyl-[acp] + NADP+ <=> trans-Tetradec-2-enoyl-[acp] + NADPH+ H+
sll1091	Dodecanoyl-[acyl-carrier protein] + NAD+ <=>trans-Dodec-2-enoyl-[acp] + NADH + H+
sll1091	Dodecanoyl-[acyl-carrier protein] + NADP+ <=>trans-Dodec-2-enoyl-[acp] + NADPH + H+
sll1091	3,6-Dichloro-cis-1,2-dihydroxycyclohexa-3,5-diene + NAD+ <=>3,6-Dichlorocatechol + NADH + H+
sll1091	Octanoyl-[acp] + NAD+ <=> trans-Oct-2-enoyl-[acp] + NADH + H+
sll1091	Octanoyl-[acp] + NADP+ <=> trans-Oct-2-enoyl-[acp] + NADPH + H+
sll1091	p-Coumaroyl-CoA + 3 Malonyl-CoA + NADPH + H+ <=> Isoliquiritigenin +4 CoA + 3 CO2 + NADP+ + H2O
sll1091	Hexadecanoyl-[acp] + NADP+ <=> trans-Hexadec-2-enoyl-[acp] + NADPH +H+
sll2009	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine +[GlcNAc-(1->4)-Mur2Ac(oyl-L-Ala-g-D-Glu-A2pm-D-Ala-D-Ala)]n-diphosphoundecaprenol <=> di-trans,poly-cis-Undecaprenyl diphosphate+[GlcNAc-(1->4)-Mur2Ac(oyl-L-Ala-g-D-Glu-A2pm-D-Ala-D-Ala)]n-diphosphoundecaprenol
sll2009	N6,N6,N6-Trimethyl-L-lysine + 2 Protein <=> ProteinN6,N6,N6-trimethyl-L-lysine + 2 H2O
sll2009	N6-D-Biotinyl-L-lysine + 2 Peptide <=> Holo-[carboxylase] + 2 H2O
sll1360	dTTP + DNA <=> Diphosphate + DNA
sll1360	dATP + DNA <=> Diphosphate + DNA
sll1360	dCTP + DNA <=> Diphosphate + DNA
sll1360	Deoxynucleoside triphosphate + DNA(n) <=> Diphosphate + DNA(n+1)
sll1360	dGTP + DNA <=> Diphosphate + DNA
sll0672	UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine + H2O <=> UMP +2,3-Bis(3-hydroxytetradecanoyl)-beta-D-glucosaminyl 1-phosphate
sll0672	GDP-mannose + H2O <=> GMP + D-Mannose 1-phosphate
slr0812	ATP + N-((R)-Pantothenoyl)-L-cysteine <=> ADP +(R)-4'-Phosphopantothenoyl-L-cysteine
slr0812	ATP + Pantetheine <=> ADP + Pantetheine 4'-phosphate
slr0812	ATP + Biotin <=> Diphosphate + Biotinyl-5'-AMP
slr0812	Biotinyl-5'-AMP + Apo-[carboxylase] <=> AMP + Holo-[carboxylase]
sll1143	UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine + H2O <=> UMP +2,3-Bis(3-hydroxytetradecanoyl)-beta-D-glucosaminyl 1-phosphate
sll1143	GDP-mannose + H2O <=> GMP + D-Mannose 1-phosphate
slr0525	S-Adenosyl-L-methionine + Magnesium protoporphyrin <=>S-Adenosyl-L-homocysteine + Magnesium protoporphyrin monomethylester
slr1934	Pyruvate + Enzyme N6-(lipoyl)lysine <=> [Dihydrolipoyllysine-residueacetyltransferase] S-acetyldihydrolipoyllysine + CO2
slr1934	2-(alpha-Hydroxyethyl)thiamine diphosphate + EnzymeN6-(lipoyl)lysine <=> [Dihydrolipoyllysine-residueacetyltransferase] S-acetyldihydrolipoyllysine + Thiamin diphosphate
sll1185	Coproporphyrinogen III + Oxygen <=> Protoporphyrinogen IX + 2 CO2 +2 H2O
sll1501	Cobyrinate + 2 L-Glutamine + 2 ATP + 2 H2O <=> Cob(II)yrinate a,cdiamide + 2 L-Glutamate + 2 ADP + 2 Orthophosphate
sll0065	2-Acetolactate + CO2 <=> 2 Pyruvate
sll0065	(S)-2-Acetolactate + Thiamin diphosphate <=>2-(alpha-Hydroxyethyl)thiamine diphosphate + Pyruvate
sll0065	Pyruvate + 2-Oxobutanoate <=> (S)-2-Aceto-2-hydroxybutanoate + CO2
sll0065	(S)-2-Acetolactate + CO2 <=> 2 Pyruvate
slr0457	tRNA uridine <=> tRNA pseudouridine
sll1098	GTP + H2O <=> GDP + Orthophosphate
slr1705	N-Formyl-L-aspartate + H2O <=> Formate + L-Aspartate
slr1705	N-Acetyl-L-aspartate + H2O <=> Acetate + L-Aspartate
slr1705	N-Acyl-L-aspartate + H2O <=> Carboxylate + L-Aspartate
slr0833	UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine + H2O <=> UMP +2,3-Bis(3-hydroxytetradecanoyl)-beta-D-glucosaminyl 1-phosphate
slr0833	GDP-mannose + H2O <=> GMP + D-Mannose 1-phosphate
slr0943	beta-D-Fructose 1,6-bisphosphate <=> Glycerone phosphate +D-Glyceraldehyde 3-phosphate
slr0943	D-Fructose 1-phosphate <=> Glycerone phosphate + D-Glyceraldehyde
sll0873	(Z)-5-Oxohex-2-enedioate + H2O <=> 4-Hydroxy-2-oxopentanoate + CO2
sll0873	4-Hydroxy-L-threonine <=> 3-Aminopropane-1,2-diol + CO2
sll0873	Homogentisate + Oxygen + NADPH <=> Gentisate aldehyde + CO2 + NADP++ H+ + H2O
sll0873	5-Aminoimidazole + CO2 <=> 5-Amino-4-imidazole carboxylate
sll0873	Phenylpyruvate <=> Phenylacetaldehyde + CO2
sll0873	Caffeate <=> 3,4-Dihydroxystyrene + CO2
sll0873	(4R,5S)-4,5,6-Trihydroxy-2,3-dioxohexanoate + H2O <=> L-Xylonate +CO2
sll0873	4-Coumarate <=> 4-Hydroxystyrene + CO2
sll0873	3-Hydroxyanthranilate <=> 2-Aminophenol + CO2
sll0873	2-Hydroxy-3-carboxy-6-oxo-7-methylocta-2,4-dienoate <=>2-Hydroxy-6-oxo-7-methylocta-2,4-dienoate + CO2
sll0873	3-Octaprenyl-4-hydroxybenzoate <=> 2-Octaprenylphenol + CO2
sll0873	3-Polyprenyl-4-hydroxy-5-methoxybenzoate <=>2-Polyprenyl-6-methoxyphenol + CO2
sll0873	3-Oxopropanoate <=> Acetaldehyde + CO2
sll0873	3-Cyano-L-alanine <=> beta-Aminopropionitrile + CO2
sll0873	L-Dopachrome <=> 5,6-Dihydroxyindole + CO2
sll0873	(4R,5S)-4,5,6-Trihydroxy-2,3-dioxohexanoate + H2O <=> L-Lyxonate +CO2
sll0873	Pyruvate + CO2 <=> 2-Hydroxyethylenedicarboxylate
sll0873	3-Hydroxy-L-kynurenine <=> 3-Hydroxykynurenamine + CO2
sll0873	2-Polyprenylphenol + CO2 <=> 4-Hydroxy-3-polyprenylbenzoate
sll0873	Bis(4'-chlorophenyl)methane + CO2 <=> Bis(4'-chlorophenyl)acetate
sll0873	5,6-Dihydroxyindole + CO2 <=>2-Carboxy-2,3-dihydro-5,6-dihydroxyindole
sll0873	2-Hydroxyisophthalic acid <=> Salicylate + CO2
slr1185	Plastoquinol-9 + 2 Oxidized plastocyanin <=> Plastoquinone-9 + 2Reduced plastocyanin
slr1185	Plastoquinol-1 + 2 Oxidized plastocyanin <=> Plastoquinone-1 + 2Reduced plastocyanin
slr1120	L-Histidine + S-Adenosyl-L-methionine <=> N(pi)-Methyl-L-histidine +S-Adenosyl-L-homocysteine
slr1120	2-Demethylmenaquinone + S-Adenosyl-L-methionine <=> Menaquinone +S-Adenosyl-L-homocysteine
slr1120	dTDP-4-oxo-2,6-dideoxy-L-mannose + S-Adenosyl-L-methionine <=>dTDP-3-methyl-4-oxo-2,6-dideoxy-L-glucose +S-Adenosyl-L-homocysteine + H+
slr1120	(S)-Reticuline + S-Adenosyl-L-methionine <=> Laudanine +S-Adenosyl-L-homocysteine
slr1120	Petunidin-3-(p-coumaroyl)-rutinoside-5-glucoside <=>Malvidin-3-(p-coumaroyl)-rutinoside-5-glucoside
slr1120	Hydroxyspirilloxanthin + S-Adenosyl-L-methionine <=> Spirilloxanthin+ S-Adenosyl-L-homocysteine
slr1120	3-(2-Aminoethyl)-1H-indol-5-ol + 5-Methyltetrahydrofolate <=>5-Methoxytryptamine + Tetrahydrofolate
slr1120	2-Polyprenyl-6-hydroxyphenol + S-Adenosyl-L-methionine <=>2-Polyprenyl-6-methoxyphenol + S-Adenosyl-L-homocysteine
slr1120	2-Methyl-6-phytylquinol + S-Adenosyl-L-methionine <=>2,3-Dimethyl-5-phytylquinol + S-Adenosyl-L-homocysteine
slr1120	2-Polyprenyl-6-methoxy-1,4-benzoquinone + S-Adenosyl-L-methionine<=> 2-Polyprenyl-3-methyl-6-methoxy-1,4-benzoquinone +S-Adenosyl-L-homocysteine
slr1120	Delphinidin-3-(p-coumaroyl)-rutinoside-5-glucoside <=>Malvidin-3-(p-coumaroyl)-rutinoside-5-glucoside
slr1120	Norgalanthamine + S-Adenosyl-L-methionine <=> Galanthamine +S-Adenosyl-L-homocysteine
slr1120	2-Phytyl-1,4-naphthoquinone + S-Adenosyl-L-methionine <=>Phylloquinone + S-Adenosyl-L-homocysteine
slr1120	5-Methyltetrahydrofolate + Corrinoid + H+ <=> Methylcorrinoid +Tetrahydrofolate
slr1120	1-(3,4-Dihydroxyphenyl)-5-hydroxy-3-decanone +S-Adenosyl-L-methionine <=> [6]-Gingerol + S-Adenosyl-L-homocysteine
slr1120	2-Methyl-6-solanyl-1,4-benzoquinol + S-Adenosyl-L-methionine <=>Plastoquinone-9 + S-Adenosyl-L-homocysteine
slr1120	Cyanidin-3-(p-coumaroyl)-rutinoside-5-glucoside <=>Peonidin-3-(p-coumaroyl)-rutinoside-5-glucoside
slr1120	3',4'-Dihydrorhodovibrin + S-Adenosyl-L-methionine <=>3,4,3',4'-Tetrahydrospirilloxanthin + S-Adenosyl-L-homocysteine
slr1120	1-(3,4-Dihydroxyphenyl)-1-decene-3,5-dione + S-Adenosyl-L-methionine<=> 1-Dehydro-[6]-gingerdione + S-Adenosyl-L-homocysteine
slr1120	Norbelladine <=> 4'-O-Methylnorbelladine
slr1120	3,4-Dehydrorhodopin + S-Adenosyl-L-methionine <=> Anhydrorhodovibrin+ S-Adenosyl-L-homocysteine
slr1120	Demethylspheroidene + S-Adenosyl-L-methionine <=> Spheroidene +S-Adenosyl-L-homocysteine
slr1120	(-)-Norephedrine + S-Adenosyl-L-methionine <=> Ephedrine +S-Adenosyl-L-homocysteine
slr1120	Cobalt-precorrin 5 + S-Adenosyl-L-methionine + H2O <=>Cobalt-precorrin 6 + S-Adenosyl-L-homocysteine + Acetaldehyde
slr1120	Juvenile hormone III acid + S-Adenosyl-L-methionine <=> Juvenilehormone III + S-Adenosyl-L-homocysteine
slr1120	Desmethylxanthohumol <=> Xanthohumol
slr1120	N-Methyltyramine + S-Adenosyl-L-methionine <=> Hordenine +S-Adenosyl-L-homocysteine
slr1120	2-Hydroxyestradiol-17beta + S-Adenosyl-L-methionine <=>2-Methoxyestradiol-17beta + S-Adenosyl-L-homocysteine
slr1120	2-Hexaprenyl-6-hydroxyphenol + S-Adenosyl-L-methionine <=>2-Hexaprenyl-6-methoxyphenol + S-Adenosyl-L-homocysteine
slr1120	3-Hydroxyanthranilate + Activated methyl group <=>3-Methoxyanthranilate
slr1120	Xanthurenic acid <=> 8-Methoxykynurenate
slr1120	Anhalonidine + S-Adenosyl-L-methionine <=> Anhalonine +S-Adenosyl-L-homocysteine
slr1120	Delphinidin-3-(p-coumaroyl)-rutinoside-5-glucoside <=>Petunidin-3-(p-coumaroyl)-rutinoside-5-glucoside
slr1120	2-Octaprenyl-6-methoxy-1,4-benzoquinone + S-Adenosyl-L-methionine<=> 2-Octaprenyl-3-methyl-6-methoxy-1,4-benzoquinone +S-Adenosyl-L-homocysteine
slr1120	1-Phenanthrol + CH3-R <=> 1-Methoxyphenanthrene + R
slr1120	D-Cathine + S-Adenosyl-L-methionine <=> (+)-Pseudoephedrine +S-Adenosyl-L-homocysteine
slr1120	dTDP-beta-L-daunosamine <=> dTDP-L-megosamine
slr1120	Rhodopin + S-Adenosyl-L-methionine <=> 3,4-Dihydroanhydrorhodovibrin+ S-Adenosyl-L-homocysteine
slr1120	dTDP-3-amino-3,4,6-trideoxy-D-glucose + 2 S-Adenosyl-L-methionine<=> dTDP-D-desosamine + 2 S-Adenosyl-L-homocysteine
slr1120	(S)-Corytuberine + S-Adenosyl-L-methionine <=> Magnoflorine +S-Adenosyl-L-homocysteine
slr1120	Isoandrocymbine + S-Adenosyl-L-methionine <=> O-Methylandrocymbine +S-Adenosyl-L-homocysteine
slr1120	2-Octaprenyl-6-hydroxyphenol + S-Adenosyl-L-methionine <=>2-Octaprenyl-6-methoxyphenol + S-Adenosyl-L-homocysteine
slr1120	2-Hexaprenyl-6-methoxy-1,4-benzoquinone + S-Adenosyl-L-methionine<=> 2-Hexaprenyl-3-methyl-6-methoxy-1,4-benzoquinone +S-Adenosyl-L-homocysteine
slr1120	Floramultine + S-Adenosyl-L-methionine <=> Kreysigine +S-Adenosyl-L-homocysteine
slr1120	(R)-Reticuline + S-Adenosyl-L-methionine <=> Laudanine +S-Adenosyl-L-homocysteine
slr1120	R + Se-Adenosylselenomethionine <=> CH3-R +Se-Adenosylselenohomocysteine
sll0228	Agmatine + H2O <=> Putrescine + Urea
sll0450	2 Nitric oxide + NADH + H+ <=> Nitrous oxide + NAD+ + H2O
sll0450	Reduced acceptor + 2 Nitric oxide <=> Nitrous oxide + Acceptor + H2O
slr1171	2 Glutathione + 15(S)-HPETE <=> Glutathione disulfide +(15S)-15-Hydroxy-5,8,11-cis-13-trans-eicosatetraenoate + H2O
slr1171	H2O2 + 2 Glutathione <=> Glutathione disulfide + 2 H2O
slr1171	2 Glutathione + 5(S)-HPETE <=> Glutathione disulfide + 5(S)-HETE +H2O
slr1166	3-O-Mycarosylerythronolide B + dTDP <=> Erythronolide B +dTDP-L-mycarose
slr1166	Premithramycinone + dTDP-D-olivose <=> Premithramycin A1 + dTDP
slr1166	UDP-D-galactose + G00102 <=> UDP + G00103
slr1166	GDP-mannose + 1,4-beta-D-Mannan <=> GDP + 1,4-beta-D-Mannan
slr1166	GDP-L-fucose + G00084 <=> GDP + G00085
slr1166	UDP-D-galactose + G00031 <=> UDP + G00032
slr1166	G02047 + 2 UDP-N-acetyl-D-glucosamine <=> G06302 + 2 UDP
slr1166	UDP-N-acetyl-D-glucosamine + G00015 <=> UDP + G10818
slr1166	GDP-mannose + N,N'-Diacetylchitobiosyldiphosphodolichol <=> GDP +alpha-D-Mannosylchitobiosyldiphosphodolichol
slr1166	Zeatin + UDP-glucose <=> trans-Zeatin-7-beta-D-glucoside + UDP
slr1166	UDP-D-galactose + Galactan <=> Galactan + UDP
slr1166	GDP-L-fucose + Paragloboside <=> GDP + III3Fuc-nLc4Cer
slr1166	Dolichyl phosphate D-mannose + G10595 <=> Dolichyl phosphate +G10596
slr1166	UDP-N-acetyl-D-glucosamine + Galactosylgloboside <=> UDP + G00102
slr1166	UDP-N-acetyl-D-glucosamine + G00015 <=> UDP + G13030
slr1166	GDP-L-fucose + nLc5Cer <=> GDP + Type II B antigen
slr1166	3-D-Glucosyl-1,2-diacylglycerol + UDP-glucose <=>Diglucosyl-diacylglycerol + UDP
slr1166	UDP-N-acetyl-D-glucosamine + nLc6Cer <=> UDP + nLc7Cer
slr1166	Pelargonidin 3-O-glucoside + UDP-glucose <=> Pelargonin + UDP
slr1166	Dolichyl phosphate D-mannose + G00145 <=> Dolichyl phosphate +G00146
slr1166	Naringenin chalcone + UDP-glucose <=> Phlorizin chalcone + UDP
slr1166	Chrysanthemin + UDP-glucose <=> Cyanin + UDP
slr1166	UDP-N-acetyl-D-glucosamine + Paragloboside <=> UDP + nLc5Cer
slr1166	GDP-L-fucose + VI2Fuc-nLc6 <=> GDP + G00081
slr1166	Phenanthroviridone aglycon <=> Jadomycin B
slr1166	Galactosylceramide + UDP-D-galactose <=> Digalactosylceramide + UDP
slr1166	Dolichyl D-glucosyl phosphate + G00007 <=> Dolichyl phosphate +G10598
slr1166	UDP-D-galactose + Lc3Cer <=> UDP + Paragloboside
slr1166	alpha-L-Rhamnosyl-(1->3)-alpha-D-galactosyl-diphosphoundecaprenol +GDP-mannose <=> D-Mannosyl-L-rhamnosyl-D-galactose-1-diphospholipid+ GDP
slr1166	Cyanidin 5-O-glucoside <=> Cyanin
slr1166	cyclo-Dopa 5-O-glucoside + UDP-glucuronate <=>cyclo-Dopa-glucuronylglucoside + UDP
slr1166	Betanidin + UDP-glucose <=> Betanin + UDP
slr1166	UDP-N-acetyl-D-glucosamine + G10818 <=> UDP + G13029
slr1166	UDP-glucose + Lipopolysaccharide <=> UDP +D-Glucosyllipopolysaccharide
slr1166	UDP-N-acetyl-D-glucosamine + G00028 <=> UDP + G00029
slr1166	GDP-L-fucose + G00085 <=> GDP + G00086
slr1166	Delphinidin 3-O-glucoside + UDP-glucose <=> Delphinidin3-O-sophoroside + UDP
slr1166	Urdamycin G + dTDP-D-olivose <=> Urdamycin A + dTDP
slr1166	4,4'-Diaponeurosporenic acid <=> Glycosyl-4,4'-diaponeurosporenoate
slr1166	UDP-D-galactose + nLc5Cer <=> UDP + nLc6Cer
slr1166	UDP-N-acetyl-D-galactosamine + Sda antigen - related compound <=>UDP + Sda antigen
slr1166	Betanin + UDP-glucuronate <=> Amaranthin + UDP
slr1166	UDP-N-acetyl-D-galactosamine + G00025 <=> UDP + G13023
slr1166	Delphinidin 3-O-glucoside + UDP-L-rhamnose <=> Tulipanin + UDP
slr1166	GDP-D-mannose + G10532(n) <=> GDP + G10532(n+1)
slr1166	UDP-N-acetyl-D-glucosamine + T antigen <=> UDP + G00025
slr1166	Chrysanthemin + UDP-L-rhamnose <=> Cyanidin 3-O-rutinoside + UDP
slr1166	UDP-N-acetyl-D-galactosamine + G01977 <=> UDP + G13024
slr1166	Dolichyl phosphate D-mannose + G00148 <=> Dolichyl phosphate +G00149
slr1166	GDP-mannose + Mannan(n) <=> GDP + Mannan(n+1)
slr1166	UDP-D-galactose + G00072 <=> UDP + G00073
slr1166	Pelargonidin 3-O-(6-caffeoyl-beta-D-glucoside) + UDP-glucose <=>Pelargonidin 3-O-(6-caffeoyl-beta-D-glucoside) 5-O-beta-D-glucoside+ UDP
slr1166	UDP-D-galactose + G00077 <=> UDP + iso-nLc8Cer
slr1166	GDP-L-fucose + Sialyl-3-paragloboside <=> GDP +IV3NeuAc,III3Fuc-nLc4Cer
slr1166	UDP-D-galactose + Type II A antigen <=> UDP + G00057
slr1166	Dolichyl D-glucosyl phosphate + G10598 <=> Dolichyl phosphate +G10599
slr1166	Curcumin monoglucoside + UDP-glucose <=> Curcumin diglucoside + UDP
slr1166	Glucocerebroside + UDP-D-galactose <=> Lactosylceramide + UDP
slr1166	GDP-L-fucose + IV2Fuc-nLc4Cer <=> GDP + III3,IV2Fuc-nLc4Cer
slr1166	UDP-N-acetyl-D-glucosamine + G13030 <=> UDP + G13029
slr1166	Chrysanthemin + UDP-glucose <=> Cyanidin 3-O-sophoroside + UDP
slr1166	GDP-L-fucose + G00081 <=> GDP + G00082
slr1166	UDP-D-galactose + nLc7Cer <=> UDP + nLc8Cer
slr1166	GDP-D-mannose + G00004 <=> GDP + G00005
slr1166	Curcumin + UDP-glucose <=> Curcumin monoglucoside + UDP
slr1166	Glucosylceramide + UDP-D-galactose <=>beta-D-Galactosyl-1,4-beta-D-glucosylceramide + UDP
slr1166	Pelargonidin 3-O-glucoside + UDP-glucose <=> Pelargonidin3-O-sophoroside + UDP
slr1166	Demethyllactenocin + dTDP-L-mycarose <=> Demethylmacrocin + dTDP
slr1166	Dihydrozeatin + UDP-glucose <=> Dihydrozeatin-O-glucoside + UDP
slr1166	G10526 + GDP-D-mannose <=> G00006 + GDP
slr1166	100-1 + dTDP-D-olivose <=> Urdamycin B + dTDP
slr1166	GDP-L-fucose + nLc6Cer <=> GDP + III3Fuc-nLc6Cer
slr1166	G00005 + GDP-D-mannose <=> G10526 + GDP
slr1166	Dolichyl phosphate D-mannose + G00147 <=> Dolichyl phosphate +G00148
slr1166	GDP-D-mannose + G00003 <=> GDP + G00004
slr1166	4-Hydroxyphenylethanol + UDP-glucose <=> Salidroside + UDP
slr1166	Delphinidin 3-O-glucoside + UDP-glucose <=> Delphin + UDP
slr1166	Dolichyl phosphate D-mannose + G00149 <=> Dolichyl phosphate +G00140
slr1166	UDP-6-sulfoquinovose + 1,2-Diacyl-sn-glycerol <=>Sulfoquinovosyldiacylglycerol + UDP
slr1166	UDP-D-galactose + G00025 <=> UDP + G11136
slr1166	Delphinidin 3-O-(6''-O-malonyl)-beta-glucoside-3'-O-beta-glucoside +UDP-glucose <=> Ternatin C5 + UDP
slr1166	Cyanidin 3-O-(6-O-malonyl-beta-D-glucoside) + UDP-glucuronate <=>Cyanidin-3-O-(6''-O-malonyl-2''-O-glucuronyl)glucoside + UDP
slr1166	Betanidin + UDP-glucose <=> Gomphrenin-I + UDP
slr1166	UDP-D-galactose + Globoside <=> UDP + Galactosylgloboside
slr1166	UDP-D-galactose + Lc3Cer <=> UDP + Lc4Cer
slr1166	GDP-L-fucose + nLc8Cer <=> GDP + G00084
slr1166	Dolichyl phosphate D-mannose + G10597 <=> Dolichyl phosphate +G00007
slr1166	GDP-L-fucose + nLc6Cer <=> GDP + V3Fuc-nLc6Cer
slr1166	2-Carboxy-2,3-dihydro-5,6-dihydroxyindole + UDP-glucose <=>cyclo-Dopa 5-O-glucoside + UDP
slr1166	UDP-N-acetyl-D-galactosamine + G01941 <=> UDP + G13025
slr1166	Galactosylceramide + UDP-D-galactose <=> Ga2-Cer + UDP
slr1166	Dolichyl D-glucosyl phosphate + G10599 <=> Dolichyl phosphate +G00008
slr1166	UDP-N-acetyl-D-glucosamine + G13027 <=> UDP + G13026
slr1166	dTDP-D-desosamine + 3-O-Mycarosylerythronolide B <=> Erythromycin D+ dTDP
slr1166	GDP-L-fucose + V3Fuc-nLc6Cer <=> GDP + V3Fuc,III3Fuc-nLc6Cer
slr1166	UDP-N-acetyl-D-glucosamine + G00020 <=> UDP + G00021
slr1166	Cyanidin 3-O-(6-O-p-coumaroyl)glucoside <=> Cyanidin3-O-(6-O-p-coumaroyl)glucoside-5-O-glucoside
slr1166	UDP-D-galactose + Tn antigen <=> UDP + T antigen
slr1166	UDP-N-acetyl-D-glucosamine + G13026 <=> UDP + G13028
slr1166	Zeaxanthin + 2 UDP-glucose <=> Zeaxanthin diglucoside + 2 UDP
slr1166	Cyanidin <=> Cyanidin 5-O-glucoside
slr0813	UDP-D-glucose + N-Acylsphingosine <=> UDP + Glucocerebroside
slr0813	UDP-glucose + N-Acylsphingosine <=> UDP + Glucosylceramide
