start1	end1	start2	end2	idone	idtwo	strand
3129220	3130114	2259423	2258529	NC_000911	NC_019684	-
3130146	3130921	2258494	2257719	NC_000911	NC_019684	-
3130925	3131946	2257673	2256652	NC_000911	NC_019684	-
3162739	3164114	6142642	6141267	NC_000911	NC_019684	-
3169111	3170423	3639109	3637787	NC_000911	NC_019684	-
3170670	3171206	3637481	3636945	NC_000911	NC_019684	-
3173332	3175316	3636704	3634714	NC_000911	NC_019684	-
3175477	3176257	3634216	3633436	NC_000911	NC_019684	-
3176520	3177429	5982768	5981862	NC_000911	NC_019684	-
3178781	3180027	5980655	5979409	NC_000911	NC_019684	-
3184831	3185729	468586	467690	NC_000911	NC_019684	-
3185753	3186208	467666	467211	NC_000911	NC_019684	-
3186426	3186963	1801759	1801249	NC_000911	NC_019684	-
3187162	3187278	1801074	1800958	NC_000911	NC_019684	-
3191694	3192478	663750	664533	NC_000911	NC_019684	+
3193721	3193830	670307	670416	NC_000911	NC_019684	+
3196869	3197109	6299821	6299583	NC_000911	NC_019684	-
3197119	3197864	6299498	6298765	NC_000911	NC_019684	-
3197941	3198324	6298748	6298365	NC_000911	NC_019684	-
3198793	3199770	4751703	4752680	NC_000911	NC_019684	+
3203993	3205614	127209	125588	NC_000911	NC_019684	-
3205713	3207036	125363	124061	NC_000911	NC_019684	-
3208698	3210358	5439256	5437584	NC_000911	NC_019684	-
3222513	3223806	3526353	3527649	NC_000911	NC_019684	+
3224020	3224141	4404196	4404074	NC_000911	NC_019684	-
3224143	3224219	4404021	4403945	NC_000911	NC_019684	-
3244079	3246039	3670520	3672487	NC_000911	NC_019684	+
3246578	3247817	3673113	3674351	NC_000911	NC_019684	+
3248288	3249308	3675061	3676083	NC_000911	NC_019684	+
3249412	3249837	3676311	3676735	NC_000911	NC_019684	+
3250903	3252409	3677358	3678861	NC_000911	NC_019684	+
3252429	3252552	3678882	3679005	NC_000911	NC_019684	+
3257690	3259860	2497167	2494994	NC_000911	NC_019684	-
3264216	3266167	6033025	6031063	NC_000911	NC_019684	-
3266172	3266472	6031031	6030743	NC_000911	NC_019684	-
3267252	3267549	4523548	4523844	NC_000911	NC_019684	+
3267714	3268072	4523914	4524271	NC_000911	NC_019684	+
3268399	3270195	4524594	4526381	NC_000911	NC_019684	+
3275647	3275873	2733742	2733964	NC_000911	NC_019684	+
3275921	3277910	2734022	2736011	NC_000911	NC_019684	+
3278128	3279201	6281371	6282436	NC_000911	NC_019684	+
3279408	3279622	6283539	6283752	NC_000911	NC_019684	+
3279739	3280202	6283810	6284272	NC_000911	NC_019684	+
3280206	3280881	6284301	6284969	NC_000911	NC_019684	+
3281084	3281923	6285285	6286118	NC_000911	NC_019684	+
3283602	3284163	3112477	3113038	NC_000911	NC_019684	+
3285073	3287168	3588700	3590792	NC_000911	NC_019684	+
3287408	3287540	2874894	2875025	NC_000911	NC_019684	+
3287598	3288100	2875102	2875609	NC_000911	NC_019684	+
3288152	3289341	2875650	2876834	NC_000911	NC_019684	+
3301779	3302400	6373763	6374366	NC_000911	NC_019684	+
3316732	3316976	5042682	5042434	NC_000911	NC_019684	-
3317032	3317179	5042386	5042236	NC_000911	NC_019684	-
3317708	3318672	2503505	2502541	NC_000911	NC_019684	-
3323261	3323309	3328708	3328755	NC_000911	NC_019684	+
3323463	3323632	3328937	3329105	NC_000911	NC_019684	+
3323806	3324578	3329148	3329924	NC_000911	NC_019684	+
3333011	3333102	5037126	5037215	NC_000911	NC_019684	+
3333413	3334510	3609273	3610372	NC_000911	NC_019684	+
3334519	3335047	3610393	3610919	NC_000911	NC_019684	+
3336690	3338612	425140	427075	NC_000911	NC_019684	+
3340608	3340746	428322	428455	NC_000911	NC_019684	+
3343001	3343402	4099103	4099504	NC_000911	NC_019684	+
3343433	3344569	4099508	4100646	NC_000911	NC_019684	+
3344605	3344888	4100656	4100939	NC_000911	NC_019684	+
3345867	3346763	4597090	4597986	NC_000911	NC_019684	+
3349277	3351234	5758448	5760405	NC_000911	NC_019684	+
3354453	3356286	5060877	5062709	NC_000911	NC_019684	+
3356330	3357435	5062724	5063831	NC_000911	NC_019684	+
3357495	3358822	5063958	5065285	NC_000911	NC_019684	+
3360761	3361898	3764271	3765412	NC_000911	NC_019684	+
3363306	3365609	2994172	2991869	NC_000911	NC_019684	-
3367283	3367366	4620069	4619982	NC_000911	NC_019684	-
3383613	3383870	1733927	1733672	NC_000911	NC_019684	-
3392533	3393450	3921354	3920440	NC_000911	NC_019684	-
3393517	3393639	3920204	3920081	NC_000911	NC_019684	-
3398842	3399194	4923998	4924353	NC_000911	NC_019684	+
3406528	3407824	2452743	2454039	NC_000911	NC_019684	+
3413079	3414673	3444412	3442818	NC_000911	NC_019684	-
3415927	3416920	5938229	5937225	NC_000911	NC_019684	-
3417427	3418785	5936227	5934872	NC_000911	NC_019684	-
3420006	3420174	6203024	6203178	NC_000911	NC_019684	+
3420337	3421707	6203277	6204639	NC_000911	NC_019684	+
3428413	3428891	1940622	1940141	NC_000911	NC_019684	-
3434070	3434230	4610807	4610966	NC_000911	NC_019684	+
3434400	3434676	4611083	4611358	NC_000911	NC_019684	+
3434928	3436420	4611515	4613007	NC_000911	NC_019684	+
3453454	3454405	4677435	4676484	NC_000911	NC_019684	-
3471029	3471833	271606	272416	NC_000911	NC_019684	+
3493919	3494132	4216071	4215858	NC_000911	NC_019684	-
3494160	3494458	4215851	4215553	NC_000911	NC_019684	-
3494521	3494786	4215541	4215285	NC_000911	NC_019684	-
3495073	3496493	4215178	4213767	NC_000911	NC_019684	-
3496707	3496882	4213646	4213471	NC_000911	NC_019684	-
3497876	3498140	5920532	5920783	NC_000911	NC_019684	+
3499025	3500584	5922540	5924099	NC_000911	NC_019684	+
3514324	3514940	6193098	6193710	NC_000911	NC_019684	+
3515017	3516201	6193815	6194999	NC_000911	NC_019684	+
3516613	3517857	4695741	4696985	NC_000911	NC_019684	+
3520617	3521696	5888746	5887667	NC_000911	NC_019684	-
3523828	3524404	1281038	1280462	NC_000911	NC_019684	-
3533835	3535000	236973	235809	NC_000911	NC_019684	-
3549963	3550966	6622999	6621984	NC_000911	NC_019684	-
3553962	3555012	4190654	4189601	NC_000911	NC_019684	-
3555075	3555489	4189538	4189124	NC_000911	NC_019684	-
3561946	3564551	2545846	2543241	NC_000911	NC_019684	-
3564837	3566609	1567660	1565888	NC_000911	NC_019684	-
3570014	3570143	1894699	1894826	NC_000911	NC_019684	+
3570407	3570531	1894957	1895067	NC_000911	NC_019684	+
3570557	3571207	1910199	1910860	NC_000911	NC_019684	+
3571242	3571565	1910863	1911186	NC_000911	NC_019684	+
3571813	3572401	4794119	4793531	NC_000911	NC_019684	-
50046	50233	2070	2250	NC_000911	NC_019685	+
3166671	3166785	4879	4993	NC_000911	NC_019685	+
3263	4270	2521801	2522808	NC_000911	NC_019689	+
4461	5398	3571604	3570667	NC_000911	NC_019689	-
5478	6592	3570629	3569516	NC_000911	NC_019689	-
10702	10846	3592457	3592313	NC_000911	NC_019689	-
10887	12413	3592275	3590752	NC_000911	NC_019689	-
57476	58809	3163232	3161902	NC_000911	NC_019689	-
59068	60429	2970594	2971958	NC_000911	NC_019689	+
60655	61321	224096	223430	NC_000911	NC_019689	-
61354	61522	223425	223256	NC_000911	NC_019689	-
61858	62069	222842	222628	NC_000911	NC_019689	-
62071	62315	222608	222367	NC_000911	NC_019689	-
76870	77418	4068834	4069382	NC_000911	NC_019689	+
78616	80775	2231257	2229101	NC_000911	NC_019689	-
84805	86100	3089512	3090822	NC_000911	NC_019689	+
88464	88583	2558479	2558361	NC_000911	NC_019689	-
88840	90478	2558014	2556380	NC_000911	NC_019689	-
91526	92136	2834762	2834152	NC_000911	NC_019689	-
92139	92407	2834116	2833848	NC_000911	NC_019689	-
93112	94435	4907457	4908786	NC_000911	NC_019689	+
94466	94582	4908816	4908930	NC_000911	NC_019689	+
94735	94794	4909090	4909148	NC_000911	NC_019689	+
95233	95782	4909525	4910073	NC_000911	NC_019689	+
96347	98537	3508097	3505910	NC_000911	NC_019689	-
99392	100794	2039116	2037713	NC_000911	NC_019689	-
100825	101699	1975837	1974963	NC_000911	NC_019689	-
115701	116250	4672162	4672711	NC_000911	NC_019689	+
124476	125329	1499471	1498633	NC_000911	NC_019689	-
125391	126376	1498544	1497559	NC_000911	NC_019689	-
126552	128526	4630288	4628323	NC_000911	NC_019689	-
128866	129610	3140961	3141705	NC_000911	NC_019689	+
131909	132372	3386403	3386862	NC_000911	NC_019689	+
132463	133596	3386940	3388075	NC_000911	NC_019689	+
133935	134177	3388189	3388430	NC_000911	NC_019689	+
134413	134616	3388615	3388815	NC_000911	NC_019689	+
134665	135007	3388883	3389225	NC_000911	NC_019689	+
135108	137428	3389320	3391646	NC_000911	NC_019689	+
138332	139982	756806	758455	NC_000911	NC_019689	+
140234	140493	758573	758832	NC_000911	NC_019689	+
141753	142401	954403	953752	NC_000911	NC_019689	-
153162	153548	341450	341085	NC_000911	NC_019689	-
153569	153604	341038	341003	NC_000911	NC_019689	-
154304	154586	584462	584180	NC_000911	NC_019689	-
154606	155463	584178	583348	NC_000911	NC_019689	-
157107	158618	2845855	2844350	NC_000911	NC_019689	-
161768	163221	3704997	3703544	NC_000911	NC_019689	-
163260	163663	3703499	3703096	NC_000911	NC_019689	-
164193	165839	4015363	4017007	NC_000911	NC_019689	+
165904	168240	4017207	4019549	NC_000911	NC_019689	+
169955	170568	2176227	2176848	NC_000911	NC_019689	+
170569	170720	2176935	2177085	NC_000911	NC_019689	+
170764	171312	2177160	2177704	NC_000911	NC_019689	+
171349	171539	2177715	2177905	NC_000911	NC_019689	+
172032	172885	1861898	1862759	NC_000911	NC_019689	+
173005	176139	1862870	1865986	NC_000911	NC_019689	+
176256	176668	1866240	1866657	NC_000911	NC_019689	+
176695	177459	1866710	1867473	NC_000911	NC_019689	+
177572	177963	1867503	1867894	NC_000911	NC_019689	+
178012	178147	1867941	1868078	NC_000911	NC_019689	+
183573	183857	3879854	3880136	NC_000911	NC_019689	+
189822	189954	2709035	2708899	NC_000911	NC_019689	-
191289	191819	1277553	1278089	NC_000911	NC_019689	+
192590	192782	1337507	1337701	NC_000911	NC_019689	+
192844	194020	1337771	1338945	NC_000911	NC_019689	+
194953	195615	4893418	4892756	NC_000911	NC_019689	-
195653	196281	4892747	4892121	NC_000911	NC_019689	-
204606	206393	4885959	4887746	NC_000911	NC_019689	+
208672	209422	2523896	2523146	NC_000911	NC_019689	-
216056	216229	356309	356136	NC_000911	NC_019689	-
216268	216603	355693	355361	NC_000911	NC_019689	-
216637	216722	355354	355269	NC_000911	NC_019689	-
217125	217644	355217	354701	NC_000911	NC_019689	-
217721	218140	354615	354196	NC_000911	NC_019689	-
218164	218345	354172	353989	NC_000911	NC_019689	-
218399	218709	353902	353588	NC_000911	NC_019689	-
218774	219111	353138	352808	NC_000911	NC_019689	-
219980	221402	4956663	4958085	NC_000911	NC_019689	+
232360	233963	322717	324302	NC_000911	NC_019689	+
252767	254586	1787791	1789618	NC_000911	NC_019689	+
255416	255531	1791759	1791875	NC_000911	NC_019689	+
255973	256000	1792705	1792731	NC_000911	NC_019689	+
257441	258198	1093649	1092889	NC_000911	NC_019689	-
261872	262064	45322	45513	NC_000911	NC_019689	+
262184	262309	45560	45684	NC_000911	NC_019689	+
262357	262911	45741	46296	NC_000911	NC_019689	+
265493	265913	4337168	4336754	NC_000911	NC_019689	-
266130	266579	4336541	4336092	NC_000911	NC_019689	-
268218	268299	2922387	2922466	NC_000911	NC_019689	+
268725	269736	2922860	2923872	NC_000911	NC_019689	+
272036	272088	2925465	2925513	NC_000911	NC_019689	+
274536	275601	4310301	4309237	NC_000911	NC_019689	-
278494	279512	2227934	2228952	NC_000911	NC_019689	+
283136	284579	3292320	3293771	NC_000911	NC_019689	+
286143	287788	593048	591409	NC_000911	NC_019689	-
294079	294951	2227619	2226747	NC_000911	NC_019689	-
299523	299935	1102643	1102228	NC_000911	NC_019689	-
299949	300767	1102188	1101369	NC_000911	NC_019689	-
300801	300877	1101335	1101259	NC_000911	NC_019689	-
301028	301174	1101174	1101035	NC_000911	NC_019689	-
301956	302188	1100350	1100143	NC_000911	NC_019689	-
305707	306662	348473	347518	NC_000911	NC_019689	-
306678	306789	347502	347391	NC_000911	NC_019689	-
314340	315080	3466362	3467102	NC_000911	NC_019689	+
315881	316608	1097436	1096709	NC_000911	NC_019689	-
316622	316909	1096695	1096414	NC_000911	NC_019689	-
318661	318896	2056241	2056476	NC_000911	NC_019689	+
320559	320653	3498544	3498457	NC_000911	NC_019689	-
321825	323683	3490459	3492329	NC_000911	NC_019689	+
329562	330241	3135613	3134934	NC_000911	NC_019689	-
330330	331085	3134845	3134093	NC_000911	NC_019689	-
334641	335634	1660152	1659159	NC_000911	NC_019689	-
335843	336584	1659004	1658265	NC_000911	NC_019689	-
336746	337135	1657130	1656741	NC_000911	NC_019689	-
337225	337761	1656645	1656094	NC_000911	NC_019689	-
338560	338832	4806399	4806130	NC_000911	NC_019689	-
338902	339010	4806059	4805950	NC_000911	NC_019689	-
339139	339671	4805864	4805332	NC_000911	NC_019689	-
339789	341013	1460621	1461846	NC_000911	NC_019689	+
343023	343553	1770151	1770681	NC_000911	NC_019689	+
375474	376320	862329	863175	NC_000911	NC_019689	+
394174	394814	1433929	1433295	NC_000911	NC_019689	-
394849	395033	1433293	1433110	NC_000911	NC_019689	-
395066	395749	1433109	1432426	NC_000911	NC_019689	-
397037	397736	4810937	4810238	NC_000911	NC_019689	-
437928	438997	763058	764139	NC_000911	NC_019689	+
439180	440306	3685279	3686402	NC_000911	NC_019689	+
442203	443127	446733	447660	NC_000911	NC_019689	+
453320	454413	1780754	1781844	NC_000911	NC_019689	+
454788	455048	4411687	4411427	NC_000911	NC_019689	-
455080	455138	4411398	4411340	NC_000911	NC_019689	-
455198	455523	4411292	4410964	NC_000911	NC_019689	-
455533	456244	4410897	4410183	NC_000911	NC_019689	-
456284	456352	4410111	4410037	NC_000911	NC_019689	-
456417	456689	4410001	4409726	NC_000911	NC_019689	-
456716	456854	4409678	4409540	NC_000911	NC_019689	-
456978	457238	4409449	4409190	NC_000911	NC_019689	-
457476	458297	4408901	4408083	NC_000911	NC_019689	-
459196	460072	4938968	4938095	NC_000911	NC_019689	-
460958	461410	701313	701776	NC_000911	NC_019689	+
461419	461976	701810	702364	NC_000911	NC_019689	+
463283	463521	704035	704266	NC_000911	NC_019689	+
465792	466583	219755	220538	NC_000911	NC_019689	+
469707	469762	2491669	2491613	NC_000911	NC_019689	-
470966	471010	2491105	2491061	NC_000911	NC_019689	-
471067	472933	2490964	2489092	NC_000911	NC_019689	-
477668	480434	4959640	4962402	NC_000911	NC_019689	+
480664	481825	4962633	4963797	NC_000911	NC_019689	+
484652	486264	99040	97416	NC_000911	NC_019689	-
487595	487826	1532264	1532033	NC_000911	NC_019689	-
488004	488419	1531855	1531440	NC_000911	NC_019689	-
488511	489380	1531348	1530479	NC_000911	NC_019689	-
489721	489816	698007	697912	NC_000911	NC_019689	-
489857	490542	697820	697132	NC_000911	NC_019689	-
490653	490862	697027	696815	NC_000911	NC_019689	-
490994	491436	696636	696199	NC_000911	NC_019689	-
491524	492058	696165	695642	NC_000911	NC_019689	-
492100	492393	695491	695199	NC_000911	NC_019689	-
492748	492825	694493	694415	NC_000911	NC_019689	-
493554	495620	694047	691961	NC_000911	NC_019689	-
498076	498621	2795019	2795563	NC_000911	NC_019689	+
499099	500017	2796042	2796959	NC_000911	NC_019689	+
500594	501077	2797537	2798023	NC_000911	NC_019689	+
503942	504737	2569428	2570221	NC_000911	NC_019689	+
507541	507628	3674842	3674756	NC_000911	NC_019689	-
508498	509497	3673288	3672297	NC_000911	NC_019689	-
509513	512510	3672259	3669262	NC_000911	NC_019689	-
531462	532861	2551487	2552886	NC_000911	NC_019689	+
555858	556942	4405998	4404914	NC_000911	NC_019689	-
557437	558943	2512933	2511426	NC_000911	NC_019689	-
559471	560806	2714516	2715850	NC_000911	NC_019689	+
560841	561176	2715886	2716221	NC_000911	NC_019689	+
563497	565878	324669	327071	NC_000911	NC_019689	+
566107	566801	4797203	4797898	NC_000911	NC_019689	+
567002	568905	4560944	4559041	NC_000911	NC_019689	-
569132	569497	977222	976858	NC_000911	NC_019689	-
569573	570547	976720	975740	NC_000911	NC_019689	-
570639	570898	975656	975397	NC_000911	NC_019689	-
570941	571226	975364	975079	NC_000911	NC_019689	-
578644	580143	2986463	2987964	NC_000911	NC_019689	+
593529	594210	2091596	2092278	NC_000911	NC_019689	+
595735	596241	2841318	2840812	NC_000911	NC_019689	-
596392	597252	2261503	2260644	NC_000911	NC_019689	-
597406	597515	2260480	2260379	NC_000911	NC_019689	-
598209	598351	2259696	2259559	NC_000911	NC_019689	-
599931	600527	2853298	2852693	NC_000911	NC_019689	-
600616	600829	2852649	2852436	NC_000911	NC_019689	-
600942	600996	2852195	2852141	NC_000911	NC_019689	-
601032	601132	2852075	2851975	NC_000911	NC_019689	-
601390	603258	2851888	2850014	NC_000911	NC_019689	-
603555	604691	2824325	2825461	NC_000911	NC_019689	+
619215	619527	2614282	2613970	NC_000911	NC_019689	-
627822	629306	155688	157172	NC_000911	NC_019689	+
630675	631591	218541	219457	NC_000911	NC_019689	+
634316	634623	52993	53309	NC_000911	NC_019689	+
634920	636249	54674	56003	NC_000911	NC_019689	+
636364	637519	1157702	1158857	NC_000911	NC_019689	+
639494	640571	3127238	3128316	NC_000911	NC_019689	+
640794	641957	3128508	3129670	NC_000911	NC_019689	+
658263	659316	1250508	1249455	NC_000911	NC_019689	-
659378	660578	3333518	3334721	NC_000911	NC_019689	+
671913	672228	2875182	2875489	NC_000911	NC_019689	+
672630	672764	2875988	2876113	NC_000911	NC_019689	+
673921	676350	3965716	3968157	NC_000911	NC_019689	+
676515	676668	3958	4110	NC_000911	NC_019689	+
676705	676985	4151	4431	NC_000911	NC_019689	+
677084	678248	4110417	4111575	NC_000911	NC_019689	+
693452	694564	4719248	4720359	NC_000911	NC_019689	+
694610	695235	4720406	4721031	NC_000911	NC_019689	+
696536	697778	4395498	4394256	NC_000911	NC_019689	-
722570	723835	2264132	2265391	NC_000911	NC_019689	+
724498	725766	2395299	2394039	NC_000911	NC_019689	-
725767	726878	2393171	2392061	NC_000911	NC_019689	-
726927	727773	2392039	2391193	NC_000911	NC_019689	-
730164	730664	2483194	2483693	NC_000911	NC_019689	+
730805	732203	2483799	2485181	NC_000911	NC_019689	+
734656	734794	3594488	3594627	NC_000911	NC_019689	+
735672	736220	3595033	3595581	NC_000911	NC_019689	+
736676	737747	4578698	4577642	NC_000911	NC_019689	-
749227	749488	3249957	3250208	NC_000911	NC_019689	+
749743	750897	3250381	3251512	NC_000911	NC_019689	+
751029	752220	3251813	3252970	NC_000911	NC_019689	+
752222	752333	3253000	3253113	NC_000911	NC_019689	+
752518	753291	3253332	3254129	NC_000911	NC_019689	+
764421	764913	1372476	1372967	NC_000911	NC_019689	+
764974	765178	1373020	1373223	NC_000911	NC_019689	+
765208	766139	1373254	1374185	NC_000911	NC_019689	+
767860	768270	671983	672390	NC_000911	NC_019689	+
774131	774196	673371	673437	NC_000911	NC_019689	+
777200	778048	2312768	2313615	NC_000911	NC_019689	+
778150	779429	2313718	2315000	NC_000911	NC_019689	+
780069	781355	2578677	2577392	NC_000911	NC_019689	-
781663	781880	2920386	2920169	NC_000911	NC_019689	-
782007	782942	2920006	2919077	NC_000911	NC_019689	-
782965	783059	2919075	2918983	NC_000911	NC_019689	-
783181	783308	2918887	2918760	NC_000911	NC_019689	-
783385	783748	2918720	2918357	NC_000911	NC_019689	-
783808	784746	2918297	2917359	NC_000911	NC_019689	-
784806	785221	2917180	2916765	NC_000911	NC_019689	-
786506	786544	2915734	2915692	NC_000911	NC_019689	-
788290	788714	1650385	1650808	NC_000911	NC_019689	+
788734	790354	1650871	1652491	NC_000911	NC_019689	+
790717	791118	1698756	1699156	NC_000911	NC_019689	+
791178	791702	1699223	1699749	NC_000911	NC_019689	+
791788	792416	1699799	1700438	NC_000911	NC_019689	+
792445	793429	1700468	1701451	NC_000911	NC_019689	+
793634	794211	1701633	1702213	NC_000911	NC_019689	+
796470	796738	1750454	1750721	NC_000911	NC_019689	+
796789	797575	1751054	1751842	NC_000911	NC_019689	+
797736	798613	1751931	1752804	NC_000911	NC_019689	+
798842	799552	1753073	1753782	NC_000911	NC_019689	+
799555	799959	1753824	1754228	NC_000911	NC_019689	+
800021	801185	1754314	1755477	NC_000911	NC_019689	+
801270	801395	1756517	1756651	NC_000911	NC_019689	+
803479	804856	1799820	1801196	NC_000911	NC_019689	+
804922	805220	1801236	1801533	NC_000911	NC_019689	+
805249	806312	1801575	1802638	NC_000911	NC_019689	+
806726	807171	3602171	3602612	NC_000911	NC_019689	+
807273	807522	3602724	3602972	NC_000911	NC_019689	+
807569	809324	3603008	3604760	NC_000911	NC_019689	+
810933	811458	1565099	1564586	NC_000911	NC_019689	-
811489	812193	1564557	1563820	NC_000911	NC_019689	-
813955	815597	4923524	4921885	NC_000911	NC_019689	-
817980	820087	3181381	3179283	NC_000911	NC_019689	-
820098	821369	3179238	3177971	NC_000911	NC_019689	-
821545	821780	3177877	3177641	NC_000911	NC_019689	-
824385	824527	4368125	4368266	NC_000911	NC_019689	+
824540	825980	4368303	4369742	NC_000911	NC_019689	+
